lncRNA,Disease,PubMed ID
SCARNA2,Esophageal Squamous Cell Carcinoma,29604464
SCARNA2,Colorectal Neoplasms,30443961
SCARNA17,Esophageal Squamous Cell Carcinoma,29604464
SCARNA16,Depression,34650925
SCARNA10,"Carcinoma, Hepatocellular",35443674
SCARNA10,Depression,34650925
SBF2-AS1,Small Cell Lung Carcinoma,31050364
SBF2-AS1,Glioma,34159865
SEMA3F-AS1,Esophageal Squamous Cell Carcinoma,29604464
SENCR,COVID-19,33520952
SLC16A-AS1,Breast Neoplasms,36641651
SENCR,"Sarcoma, Ewing",36338681
SLC16A1-AS1-211,Pterygium,33790949
SLC15A3,Esophageal Squamous Cell Carcinoma,29604464
SLC12A5-AS1,Colorectal Neoplasms,31700895
SLAMF7-208,"Diabetes Mellitus, Type 1",35634499
SKAP1-AS2-202,Myasthenia Gravis,33543801
SIGLEC7,Esophageal Squamous Cell Carcinoma,29604464
SHE,Esophageal Squamous Cell Carcinoma,29604464
SHANK2-AS3,Esophageal Squamous Cell Carcinoma,29604464
SHANK2-AS1,Esophageal Squamous Cell Carcinoma,29604464
SHANK2,Esophageal Squamous Cell Carcinoma,29604464
SH3YL1-213,Pterygium,33790949
SH3PXD2A-AS1,Esophageal Squamous Cell Carcinoma,29604464
SH3BP5-AS1,Esophageal Squamous Cell Carcinoma,29604464
SGO1-AS1,Breast Neoplasms,31156154
SGMS1-AS1,Sars-Cov-2 Vaccination Breakthrough Infections,36466827
SFXN5-222,Pterygium,33790949
SFTA3,"Carcinoma, Non-Small-Cell Lung",32178834
SFTA1P,Squamous Cell Carcinoma of Head and Neck,34976018
SFPQ,Esophageal Squamous Cell Carcinoma,29604464
SF3B2-216,"Diabetes Mellitus, Type 1",35634499
SF3B2-204,"Diabetes Mellitus, Type 1",35634499
SERPINB1,Esophageal Squamous Cell Carcinoma,29604464
SERHL-201,Pterygium,33790949
SEPT5-GP1BB,Esophageal Squamous Cell Carcinoma,29604464
SENP3-EIF4A1,"Carcinoma, Hepatocellular",32602848
SENP1,Esophageal Squamous Cell Carcinoma,29604464
SENCR,Breast Neoplasms,36360233
SNHG1,"Carcinoma, Hepatocellular",35592519
SNHG1,Stomach Neoplasms,32423385
SBDSP1,Esophageal Squamous Cell Carcinoma,29604464
SNORA74A,Esophageal Squamous Cell Carcinoma,29604464
SNORA7,Depression,34650925
SNORA63,Depression,34650925
SNORA53,Esophageal Squamous Cell Carcinoma,29604464
SNORA53,Atrial Fibrillation,31843366
SNORA51,Depression,34650925
SNORA50C,Depression,34650925
SNORA48,Depression,34650925
SNORA44,Depression,34650925
SNORA3A,Depression,34650925
SNORA38B,Depression,34650925
SNORA31,Depression,34650925
SNORA19,Depression,34650925
SNORA17B,Depression,34650925
SNORA16B,Depression,34650925
SNORA16A,Depression,34650925
SNORA12,Depression,34650925
SNHG9,"Carcinoma, Non-Small-Cell Lung",32943928
SNHG9,"Carcinoma, Non-Small-Cell Lung",32913519
SNHG9,Prostatic Neoplasms,33532311
SNHG8,Breast Neoplasms,34733934
SNHG8,pancreatic adenocarcinoma,30556854
SNHG8,Sjogren's Syndrome,33184486
SNHG7,Breast Neoplasms,32444795
SNHG7,Colorectal Neoplasms,33685194
SNHG7,"Carcinoma, Hepatocellular",32382340
SNHG7,Prostatic Neoplasms,32049793
SNHG7,Liver Neoplasms,32566017
SNHG7,Colonic Neoplasms,35747807
SNORA73B,Esophageal Squamous Cell Carcinoma,29604464
SNORA79,Depression,34650925
SNHG6,Colorectal Neoplasms,32296635
SNORA9,Depression,34650925
SNX2-202,"Diabetes Mellitus, Type 1",35634499
SNRPGP3,Atrial Fibrillation,31843366
SNRPC,Esophageal Squamous Cell Carcinoma,29604464
SNORD89,Depression,34650925
SNORD83B,Esophageal Squamous Cell Carcinoma,29604464
SNORD81,Depression,34650925
SNORD76,Depression,34650925
SNORD58A,Depression,34650925
SNORD52,Uterine Cervical Neoplasms,32922596
SNORD3A,Sepsis,33327229
SNORD36,Depression,34650925
SNORD30,Uterine Cervical Neoplasms,32922596
SNORD29,Depression,34650925
SNORD28,Depression,34650925
SNORD1C,Depression,34650925
SNORD17,Esophageal Squamous Cell Carcinoma,29604464
SNORD16,Depression,34650925
SNORD14D-201,"Brain Injuries, Traumatic",30632503
SNORD119,Depression,34650925
SNORD116-7,Esophageal Squamous Cell Carcinoma,29604464
SNORD116-5,Esophageal Squamous Cell Carcinoma,29604464
SNORD116-13,Esophageal Squamous Cell Carcinoma,29604464
SNORD115-6,Atrial Fibrillation,30402860
SNORD115-42,Atrial Fibrillation,30402860
SNORD115-38,Esophageal Squamous Cell Carcinoma,32597791
SNORD115-38,Atrial Fibrillation,30402860
SNORD115-32,Atrial Fibrillation,30402860
SNORD115-22,Atrial Fibrillation,30402860
SNORD114-3,Uterine Cervical Neoplasms,32922596
SNHG7,Depression,34650925
SNHG6,Colorectal Neoplasms,34431156
SNHG10,Osteosarcoma,32843060
SNHG17,Stomach Neoplasms,30779073
SNHG17,Ovarian Neoplasms,32911343
SNHG17,Squamous Cell Carcinoma of Head and Neck,32924983
SNHG16,Osteoarthritis,33300061
SNHG16,"Carcinoma, Hepatocellular",30573973
SNHG16,Osteosarcoma,30453308
SNHG16,Neoplasms,31632195
SNHG16,Glioma,31226483
SNHG16,Ischemic Stroke,35441431
SNHG16,COVID-19,34147082
SNHG16,Sars-Cov-2 Vaccination Breakthrough Infections,36466827
SNHG15,Stomach Neoplasms,32943878
SNHG15,"Carcinoma, Non-Small-Cell Lung",34551140
SNHG15,Colorectal Neoplasms,30317592
SNHG15,Osteoarthritis,32247266
SNHG15,Neoplasms,32733556
SNHG15,"Tuberculosis, Spinal",31696491
SNHG15,Neoplasms,32776742
SNHG14,Ovarian Neoplasms,35501644
SNHG14,"Leukemia, Myeloid, Acute",34967554
SNHG14,Alzheimer Disease,33584243
SNHG12,"Thyroid Cancer, Papillary",31773972
SNHG12,Pancreatic Neoplasms,32432698
SNHG12,Sars-Cov-2 Vaccination Breakthrough Infections,36466827
SNHG11,Colorectal Neoplasms,31633800
SNHG11,Pancreatic Neoplasms,31333792
SNHG17,Esophageal Squamous Cell Carcinoma,29604464
SNHG18,"Carcinoma, Hepatocellular",30126319
SNHG6,"Carcinoma, Renal Cell",30575902
SNHG18,Esophageal Squamous Cell Carcinoma,29604464
SNHG6,"Carcinoma, Hepatocellular",31258024
SNHG6,Urinary Bladder Neoplasms,30168179
SNHG6,Neoplasms,31710436
SNHG6,Prostatic Neoplasms,30911973
SNHG6,COVID-19,34147082
SNHG6,Lung Injury,35809451
SNHG5,Stomach Neoplasms,30227213
SNHG5,Stomach Neoplasms,33865958
SNHG5,Stomach Neoplasms,34150139
SNHG5,Breast Neoplasms,34351577
SNHG5,"Thyroid Cancer, Papillary",35338124
SNHG5,Ovarian Neoplasms,31884343
SNHG5,"Leukemia, Myeloid, Acute",29917184
SNHG5,Sjogren's Syndrome,33184486
SNHG5,Periodontitis,35713268
SNHG4,Glioblastoma,32427712
SNHG30-204,Pterygium,33790949
SNHG3,Breast Neoplasms,35081500
SNHG3,"Carcinoma, Hepatocellular",35592519
SNHG3,Ovarian Neoplasms,31098301
SNHG3,Cholangiocarcinoma,31934101
SNHG3,Neoplasms,32802874
SNHG29,Esophageal Squamous Cell Carcinoma,29604464
SNHG29,Adrenocortical Carcinoma,31522749
SNHG22,ovarian carcinoma,31581131
SNHG20,"Carcinoma, Hepatocellular",30690477
SNHG20,Cholangiocarcinoma,32907346
SNHG20,COVID-19,34975833
SBF2-AS1,COVID-19,33520952
SATB2-AS1-205,Colorectal Neoplasms,31619123
RHPN1-AS1,Glioma,32782561
RP11-517C16.4,Depression,34650925
RP11-513G11.1,"Lymphoma, Large B-Cell, Diffuse",31607306
RP11-495P10.6,Depression,34650925
RP11‐481E4.1,Stomach Neoplasms,30320481
RP11-480C16.1,Multiple Myeloma,31619233
RP11‐473P24.2,Stomach Neoplasms,30320481
RP11-471J12.1,Atherosclerosis,31682178
RP11-45M22.3,Depression,34650925
RP11-452K12.7,Depression,34650925
RP11‐442N24__B.1,Stomach Neoplasms,30320481
RP11‐441O15.3,Stomach Neoplasms,30320481
RP11-438N5.3,"Carcinoma, Non-Small-Cell Lung",32184656
RP11‐410D17.2,Stomach Neoplasms,30320481
RP11-401P9.4,Atherosclerosis,31682178
RP11‑400N13.3,Stomach Neoplasms,29693709
RP11-399F2.2,Depression,34650925
RP11-397A15.4,Stomach Neoplasms,30610039
RP11-379k17.4,Endometrial Neoplasms,33758604
RP11‐377K22.2,Stomach Neoplasms,30320481
RP11-372K14.2,Sjogren's Syndrome,31480511
RP11-372K14.2,Depression,34650925
RP11‐363E6.1,Stomach Neoplasms,30320481
RP11-354K4.2,Stomach Neoplasms,36208698
RP11-346L1.2,Osteosarcoma,33964903
RP11-342M1.7,"Leukemia, Myeloid, Acute",31356197
RP11-342L8.2,Psoriasis,35028895
RP11-326C3.12,Depression,34650925
RP11‐325P15.2,Stomach Neoplasms,30320481
RP11‐320M2.1,Stomach Neoplasms,30320481
RP11‐316E14.2,Stomach Neoplasms,30320481
RP11-515E23.2,Stomach Neoplasms,31786464
RP11-521D12.1,Depression,34650925
RP11‐307C19.1,Stomach Neoplasms,30320481
RP11-530C5.1,Multiple Sclerosis,31576494
RP11-864N7.4,Stomach Neoplasms,31786464
RP11‐82H13.2,Stomach Neoplasms,30320481
RP11-816J8.1,Atherosclerosis,31682178
RP11-783K16,Uterine Cervical Neoplasms,32922596
RP11‐774O3.1,Stomach Neoplasms,30320481
RP11-731F5.2,Stomach Neoplasms,33176259
RP1‐172N19.3,Stomach Neoplasms,30320481
RP11‐720L2.3,Stomach Neoplasms,30320481
RP11-707G18.1,Depression,34650925
RP116-8G5.3,lung squamous cell carcinoma,32188965
RP11-679B19.1,Crohn Disease,29361163
RP11‐655M14.14,Stomach Neoplasms,30320481
RP1-163G9.1,Atherosclerosis,31682178
RP11‐637I8.2,Stomach Neoplasms,30320481
RP1-162J8.3,Uterine Cervical Neoplasms,32922596
RP11-626K17.3,Depression,34650925
RP11‐626I20.2,Stomach Neoplasms,30320481
RP11‐605F14.2,Stomach Neoplasms,30320481
RP11-598F7.3,Atherosclerosis,31682178
RP11-598F7.3,Depression,34650925
RP11-573G6.10,"Leukemia, Myeloid, Acute",31356197
RP11-569A11.1,Depression,34650925
RP11‐568J23.1,Stomach Neoplasms,30320481
RP11-556E13.1,Atherosclerosis,31682178
RP11-556E13.1,Inflammatory Bowel Diseases,32547537
RP11‐555H23.1,Stomach Neoplasms,30320481
RP11-533E19.5,Depression,34650925
RP11-531A24.5,Endometrial Neoplasms,29304762
RP11-531A24.3,Atherosclerosis,31682178
RP11-316A16.1,Depression,34650925
RP11‐299D14.2,Stomach Neoplasms,30320481
RP11-94A24.1,Depression,34650925
RNU4ATAC17P,Depression,34650925
RNU4ATAC11P,Depression,34650925
RNU4ATAC10P,Depression,34650925
RNU12,Depression,34650925
RNPS1P1,Atrial Fibrillation,31843366
RNPS1,Esophageal Squamous Cell Carcinoma,29604464
RNF8-205,Pterygium,33790949
RNF32-DT,Endometrial Neoplasms,29304762
RNF217-AS1,Esophageal Squamous Cell Carcinoma,29604464
RNF217,Esophageal Squamous Cell Carcinoma,29604464
RNF216P1,Esophageal Squamous Cell Carcinoma,29604464
RNF165,Prostatic Neoplasms,32592689
RNF139-DT,"Carcinoma, Non-Small-Cell Lung",32020063
RNA5-8SP4-201,Squamous Cell Carcinoma of Head and Neck,30431131
RN7SL417P,Depression,34650925
RN7SL3,Atrial Fibrillation,31843366
RN7SL141P,Sjogren's Syndrome,33184486
RN7SL1,Atrial Fibrillation,31843366
RMST,"Thyroid cancer, medullary",33407723
RMRP,"Carcinoma, Non-Small-Cell Lung",33425713
RMRP,Osteoarthritis,33305725
RMRP,Urinary Bladder Neoplasms,30779067
RMRP,Adenocarcinoma of Lung,33934179
RMRP,"Arthritis, Rheumatoid",31346885
RMRP,"Depressive Disorder, Major",31351391
RMRP,"Thyroid cancer, medullary",33407723
RMI2,Esophageal Squamous Cell Carcinoma,29604464
RLIM,Tonne-Kalscheuer syndrome,33953269
RNU4ATAC15P,Depression,34650925
RNU4ATAC5P,Depression,34650925
RP11‐296I10.3,Stomach Neoplasms,30320481
RNU4ATAC6P,Depression,34650925
RP11-295G20.2,"Carcinoma, Hepatocellular",34903728
RP11-290F20.3,Atherosclerosis,31682178
RP11-286O1.1,Depression,34650925
RP11-272L14.2,Depression,34650925
RP11‐256G5.1,Stomach Neoplasms,30320481
RP11-253E3.3,Stomach Neoplasms,31786464
RP11-245P10.6,Depression,34650925
RP11‑243M5.2,Stomach Neoplasms,29693709
RP11-241J12.3,"Carcinoma, Hepatocellular",35122182
RP11-231|13.2,Osteosarcoma,33964903
RP11-214O1.2,Sjogren's Syndrome,31480511
RP11-212I21.2,Atherosclerosis,31682178
RP11‐1L12.3,Stomach Neoplasms,30320481
RP11‐19P22.6,Stomach Neoplasms,30320481
RP11-178F10.2,Depression,34650925
RP11-169K16.9,Sjogren's Syndrome,31480511
RP11-164N3.1,Depression,34650925
RP11-161D15.1,Atherosclerosis,31682178
RP11-146D12.2,Depression,34650925
RP11-13A1.1,Depression,34650925
RP11-128N14.5,Osteosarcoma,33964903
RP11‐119D9.4,Stomach Neoplasms,30320481
RP11-114H24.7,Inflammatory Bowel Diseases,32547537
RP11-108K3.2,Colorectal Neoplasms,31789575
RP11-1072A3.3.1,Endometrial Neoplasms,29304762
RP11‐106J23.1,Stomach Neoplasms,30320481
RP11-100E13.1,Atherosclerosis,31682178
RORA-AS1,Esophageal Squamous Cell Carcinoma,29604464
RNU4ATAC8P,Depression,34650925
RP11-89K10.1,Colorectal Neoplasms,31700895
RP11‐954J6.3,Stomach Neoplasms,30320481
SATB2-AS1,Esophageal Squamous Cell Carcinoma,29604464
RPS6P10,Atrial Fibrillation,31843366
RPS2P29,Atrial Fibrillation,31843366
RPS28-201,"Diabetes Mellitus, Type 1",35634499
RPS26P21,Atrial Fibrillation,31843366
RPS24-207,"Diabetes Mellitus, Type 1",35634499
RPS2-204,"Diabetes Mellitus, Type 1",35634499
RPS21-205,Coronary Artery Disease,31355260
RPS18P9,Esophageal Squamous Cell Carcinoma,29604464
RPS18P5,Atrial Fibrillation,31843366
RPS18P14,Atrial Fibrillation,31843366
RPS15P4,Atrial Fibrillation,31843366
RPS15P3,Atrial Fibrillation,31843366
RPS14P3,Esophageal Squamous Cell Carcinoma,29604464
RPS13-207,"Diabetes Mellitus, Type 1",35634499
RPS12P5,Atrial Fibrillation,31843366
RPS11-209,"Diabetes Mellitus, Type 1",35634499
RPS10P7,Esophageal Squamous Cell Carcinoma,29604464
RPS10P6,Atrial Fibrillation,31843366
RPPH1,Depression,34650925
RPLP2,Stomach Neoplasms,30320481
RPLP1-204,"Diabetes Mellitus, Type 1",35634499
RPLP0P2,Esophageal Squamous Cell Carcinoma,29604464
RPL9P16,Atrial Fibrillation,31843366
RPL9P11,Atrial Fibrillation,31843366
RPL9-210,"Diabetes Mellitus, Type 1",35634499
RPL8-203,"Diabetes Mellitus, Type 1",35634499
RPL7P7,Atrial Fibrillation,31843366
RPL7P49,Atrial Fibrillation,31843366
RPL7P16,Atrial Fibrillation,31843366
RPL7A-207,"Diabetes Mellitus, Type 1",35634499
RPS3P7,Atrial Fibrillation,31843366
RPS8-205,"Diabetes Mellitus, Type 1",35634499
RPL6P8,Atrial Fibrillation,31843366
RPS9,Esophageal Squamous Cell Carcinoma,29604464
SATB2-AS1,Adenocarcinoma of Lung,34550610
SARAF-202,"Diabetes Mellitus, Type 1",35634499
SAR1AP3,Atrial Fibrillation,31843366
SAP30L-AS1,Esophageal Squamous Cell Carcinoma,29604464
SAP30L-AS1,Atrial Fibrillation,31843366
SAMMSON,Squamous Cell Carcinoma of Head and Neck,32952891
SALRNA1,Diabetes Mellitus,30139387
SALL4P1,Atrial Fibrillation,31843366
S100PBP,Esophageal Squamous Cell Carcinoma,29604464
S100A16,Esophageal Squamous Cell Carcinoma,29604464
RUNXOR,Lung Neoplasms,29914443
RUNX2,Depression,34650925
RUNX1-IT1,Esophageal Squamous Cell Carcinoma,29604464
RUNX1-IT1,Graves Disease,35220890
RUNX1,"Purpura, Thrombocytopenic, Idiopathic",36731007
RUNDC3A-AS1,Esophageal Squamous Cell Carcinoma,29604464
RUFY1-213,"Diabetes Mellitus, Type 1",35634499
RUBCNL,Lung Neoplasms,35136486
RUBCNL,Periodontitis,32426538
RTEL1-TNFRSF6B,Esophageal Squamous Cell Carcinoma,29604464
RSRP1,Esophageal Squamous Cell Carcinoma,29604464
RRS1-DT,Atrial Fibrillation,31843366
RRN3P2,Atrial Fibrillation,31843366
RPSAP58,Esophageal Squamous Cell Carcinoma,29604464
RPSAP52,Glioblastoma,32368136
RPSAP52,Depression,34650925
RPSAP48,Atrial Fibrillation,31843366
RPSAP36,Atrial Fibrillation,31843366
RPSAP16,Atrial Fibrillation,31843366
RPL7A-205,Pterygium,33790949
RPL6P19,Atrial Fibrillation,31843366
RP11-977B10.2,Depression,34650925
RPL13A,Esophageal Squamous Cell Carcinoma,29604464
RPL10P16,Atrial Fibrillation,31843366
RPL10A-205,"Diabetes Mellitus, Type 1",35634499
RP968-22D1.205,lung squamous cell carcinoma,32188965
RP6-99M1.2,Neuroblastoma,31920530
RP5-998N21.4,Schizophrenia,35232977
RP5-977B1,"Carcinoma, Non-Small-Cell Lung",35482171
RP5‐903G2.2,Stomach Neoplasms,30320481
RP5-894D12.4,Osteosarcoma,33964903
RP5‐875H18.4,Stomach Neoplasms,30320481
RP5-837J1.2,Ovarian Neoplasms,31520466
RP5-827C21.6,Depression,34650925
RP5-827C21.2,Depression,34650925
RP523-23K2.5,lung squamous cell carcinoma,32188965
RP5-1065P14.2,Depression,34650925
RP4-781 K5.7.1,Endometrial Neoplasms,29304762
RP4‐680D5.2,Stomach Neoplasms,30320481
RP4‐620F22.3,Stomach Neoplasms,30320481
RP4-576H24.2,"Leukemia, Myeloid, Acute",31568697
RP439-19E3.1,Neuroblastoma,31920530
RP3-467L1.4,Depression,34650925
RP3-466P17.2,Lung Neoplasms,33792796
RP3-446N13.5,Stomach Neoplasms,31786464
RP3-414A15.10,Depression,34650925
RP3‐400B16.3,Stomach Neoplasms,30320481
RP1-6M1.4,"Arthritis, Rheumatoid",32355550
RP1‐66C13.3,Stomach Neoplasms,30320481
RP16-1J00570.11,"Arthritis, Rheumatoid",32355550
RP13-216E22.5,Inflammatory Bowel Diseases,32547537
RP1‐257I20.13,Stomach Neoplasms,30320481
RPL10P9,Atrial Fibrillation,31843366
RPL13AP20,Colorectal Neoplasms,32049807
RPL5-210,"Diabetes Mellitus, Type 1",35634499
RPL13AP20,Esophageal Squamous Cell Carcinoma,29604464
RPL4-203,Pterygium,33790949
RPL4-202,"Diabetes Mellitus, Type 1",35634499
RPL39P3,Atrial Fibrillation,31843366
RPL37P18,Atrial Fibrillation,31843366
RPL36A-205,"Diabetes Mellitus, Type 1",35634499
RPL35AP9,Atrial Fibrillation,31843366
RPL35AP2,Atrial Fibrillation,31843366
RPL35A-208,"Diabetes Mellitus, Type 1",35634499
RPL34P35,Atrial Fibrillation,31843366
RPL3-217,"Diabetes Mellitus, Type 1",35634499
RPL30-208,"Diabetes Mellitus, Type 1",35634499
RPL27A-207,"Diabetes Mellitus, Type 1",35634499
RPL26-207,"Diabetes Mellitus, Type 1",35634499
RPL23AP79,Atrial Fibrillation,31843366
RPL23AP64,Esophageal Squamous Cell Carcinoma,29604464
RPL23AP35,Atrial Fibrillation,31843366
RPL21P99,Atrial Fibrillation,31843366
RPL21P44,Esophageal Squamous Cell Carcinoma,29604464
RPL21P32,Atrial Fibrillation,31843366
RPL21P28,Esophageal Squamous Cell Carcinoma,29604464
RPL21P10,Atrial Fibrillation,31843366
RPL19-206,"Diabetes Mellitus, Type 1",35634499
RPL18AP3,Atrial Fibrillation,31843366
RPL17-213,"Diabetes Mellitus, Type 1",35634499
RPL15P3,Stomach Neoplasms,30320481
RPL13P5,"Diabetes, Gestational",34763465
RPL13AP6,Esophageal Squamous Cell Carcinoma,29604464
RPL13AP5,Esophageal Squamous Cell Carcinoma,29604464
HOTAIRM1,"Carcinoma, Renal Cell",31862408
HOTAIR,Stomach Neoplasms,35949302
hsa_circ_0003998,"Carcinoma, Hepatocellular",31410028
circSLC7A5,Esophageal Squamous Cell Carcinoma,31726270
hsa_circ_0006948 ,Osteosarcoma,33902208
HOTAIR,Stomach Neoplasms,34923813
DUXAP9,Colorectal Neoplasms,30547804
EFNA1,Stomach Neoplasms,30445010
EFCAB6-DT-201,Colorectal Neoplasms,31619123
EEF1A1P30,Atrial Fibrillation,31843366
EDEM2,Esophageal Squamous Cell Carcinoma,29604464
ECH1-212,"Diabetes Mellitus, Type 1",35634499
EBLN3P,Esophageal Squamous Cell Carcinoma,29604464
EBF1-206,Pterygium,33790949
EBF1-205,Pterygium,33790949
EARS2,Esophageal Squamous Cell Carcinoma,29604464
E2F3P2,Atrial Fibrillation,31843366
DYM-206,Pterygium,33790949
DUXAP9-209,Pterygium,33790949
DUXAP9-206,"Carcinoma, Non-Small-Cell Lung",30515972
DUXAP9,Esophageal Squamous Cell Carcinoma,29604464
DUXAP9,Neoplasms,31385542
DUXAP9,Neuroblastoma,31522796
DUXAP9,Neuroblastoma,35317520
DUXAP8,Breast Neoplasms,34043149
DUSP5P1,Esophageal Squamous Cell Carcinoma,29604464
DUSP10,Esophageal Squamous Cell Carcinoma,29604464
DTX2P1-UPK3BP1-PMS2P11,Sjogren's Syndrome,33184486
DTNB-219,Pterygium,33790949
DSG1-AS1,Esophageal Squamous Cell Carcinoma,29604464
DSCR8,"Carcinoma, Hepatocellular",30154476
DSCAM-AS1,Breast Neoplasms,33554879
DSCAM-AS1,colorectal adenocarcinoma,31686837
DSCAM-AS1,invasive ductal carcinoma,30594914
EG00000259719,"Dissection, Thoracic Aorta",29669321
EGFR-AS1,Leiomyosarcoma,35485964
EGOT,Esophageal Squamous Cell Carcinoma,29604464
ENSG00000226530,"Dissection, Thoracic Aorta",29669321
ENSG00000223486,Sepsis,33327229
ENSG00000214970.3,Squamous Cell Carcinoma of Head and Neck,35117179
ENPP7P4,Atrial Fibrillation,31843366
EMX2OS,Esophageal Squamous Cell Carcinoma,29604464
EMX2OS,"Fatigue Syndrome, Chronic",30119681
EMC3-AS1,Atrial Fibrillation,31843366
EMBP1,Atrial Fibrillation,31843366
ELOCP19,Atrial Fibrillation,31843366
ELMO1-AS1,"Carcinoma, Hepatocellular",31498334
ELK2AP,Esophageal Squamous Cell Carcinoma,29604464
ELF3-AS1,"Carcinoma, Hepatocellular",34336727
ELF3-AS1,"Carcinoma, Hepatocellular",35802466
ELDR,Breast Neoplasms,34733934
EIF6,Esophageal Squamous Cell Carcinoma,29604464
EIF4H-203,"Diabetes Mellitus, Type 1",35634499
EIF4EBP2P2,Atrial Fibrillation,31843366
EIF4A2-222,"Diabetes Mellitus, Type 1",35634499
EIF4A2-219,"Diabetes Mellitus, Type 1",35634499
EIF3J-DT,Glioma,32905397
EIF3D-205,"Diabetes Mellitus, Type 1",35634499
EIF3A-202,"Diabetes Mellitus, Type 1",35634499
EIF2S2P6,Atrial Fibrillation,31843366
EIF1P1,Atrial Fibrillation,31843366
EIF1B-204,"Diabetes Mellitus, Type 1",35634499
EHMT1-243,Pterygium,33790949
EHMT1,Esophageal Squamous Cell Carcinoma,29604464
EHBP1L1-202,"Diabetes Mellitus, Type 1",35634499
DSCAM-AS1,Breast Neoplasms,31795964
DSCAM-AS1,Breast Neoplasms,33012018
DNAH17-AS1,Esophageal Squamous Cell Carcinoma,29604464
DNA2,Uterine Cervical Neoplasms,32922596
DMTN,Stomach Neoplasms,30320481
DMGDH,Esophageal Squamous Cell Carcinoma,29604464
DMBT1L1,Esophageal Squamous Cell Carcinoma,29604464
DLX6-AS1,Osteosarcoma,30442366
DLX6-AS1,Uterine Cervical Neoplasms,33550924
DLGAP1-AS2,Stomach Neoplasms,34981339
DLGAP1-AS2,Atrial Fibrillation,31843366
DLGAP1-AS1,"Carcinoma, Hepatocellular",31949128
DLG2-AS1,Adenocarcinoma of Lung,32731343
DLEU7-AS1,"Leukemia, Myeloid, Acute",35506368
DLEU2L,Esophageal Squamous Cell Carcinoma,29604464
DLEU2,Esophageal Squamous Cell Carcinoma,34544449
DLEU2,Esophageal Squamous Cell Carcinoma,29604464
DLEU2,Uterine Cervical Neoplasms,32922596
DLEU2,Endometrial Neoplasms,34174908
DLEU2,Depression,34650925
DLEU2,COVID-19,34975833
DLEU1,"Carcinoma, Non-Small-Cell Lung",31348244
DLEU1,Glioblastoma,31257517
DLEU1,Glioblastoma,32449315
DLEU1,Endometrial Neoplasms,33327893
DLEU1,Uterine Cervical Neoplasms,35014679
DKC1,Esophageal Squamous Cell Carcinoma,29604464
DISC2,Bipolar Disorder,30599263
DISC1,Bipolar Disorder,30599263
DIS3L2,Esophageal Squamous Cell Carcinoma,29604464
DNAAF5,Esophageal Squamous Cell Carcinoma,29604464
DNAJC3-DT,"Leukemia, Myeloid, Acute",35070212
DSCAM,Esophageal Squamous Cell Carcinoma,29604464
DNAJC5B-202,Pterygium,33790949
DRAIC,Breast Neoplasms,30544991
DRAIC,COVID-19,33520952
DQ600483,Stomach Neoplasms,30320481
DQ596229,Atrial Fibrillation,30402860
DQ595787,Atrial Fibrillation,30402860
DQ590126,Atrial Fibrillation,30402860
DQ589437,Atrial Fibrillation,30402860
DQ579288,Atrial Fibrillation,30402860
DQ576791,Atrial Fibrillation,30402860
DQ576039,Atrial Fibrillation,30402860
DPYD-AS1,Esophageal Squamous Cell Carcinoma,29604464
DPY19L1P1,"Meningitis, Cryptococcal",30767376
DPP10-AS1,Stomach Neoplasms,32914372
DOCK9-DT,Esophageal Squamous Cell Carcinoma,29604464
